CONFIRMED_DATE,FUND_NUM,CLIENT_NAME,ACCOUNT_NAME,TRADE_NUM,FUND_CODE,FUND_NAME,ACTION,SHARES_CHANGED,MONEY_CHANGED,REMAINING_SHARES
20240819,TH0010000869,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活7号集合资产管理计划,3034,999220,民汇20号,申购,0,"￥1,106,000.00","913,521.10"
20240805,TH6010027803,万向信托,万向信托-地产168号（恒大华东地产基金1号项目集合资金信托计划）,6215,999237,周周盈,申购,0,"￥1,100,000.00","909,316.36"
20240304,TH0010000878,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活9号集合资产管理计划,3091,999237,周周盈,申购,0,"￥1,100,000.00","918,964.08"
20240429,TH0010000830,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活1号集合资产管理计划,2892,999237,周周盈,申购,0,"￥1,100,000.00","915,293.73"
20240715,TH0010000869,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活7号集合资产管理计划,3034,999237,周周盈,申购,0,"￥1,100,000.00","910,596.03"
20240722,TH0000003069,德华安顾,德华安顾人寿保险有限公司,333,999237,周周盈,申购,0,"￥1,100,000.00","910,143.97"
20240112,TH6010001323,德华安顾,德华安顾人寿保险有限公司-万能5,4510,999214,月月盈理财债券,申购,0,"￥1,100,000.00","1,063,212.84"
20240116,TH6010001323,德华安顾,德华安顾人寿保险有限公司-万能5,4510,999214,月月盈理财债券,申购,0,"￥1,100,000.00","1,062,904.63"
20240202,TH6010001323,德华安顾,德华安顾人寿保险有限公司-万能5,4510,999214,月月盈理财债券,申购,0,"￥1,100,000.00","1,061,468.69"
20240205,TH6010001323,德华安顾,德华安顾人寿保险有限公司-万能5,4510,999214,月月盈理财债券,申购,0,"￥1,100,000.00","1,061,366.27"
20240221,TH0010000555,德华安顾,德华安顾人寿保险有限公司-万能3,2318,999214,月月盈理财债券,申购,0,"￥1,100,000.00","1,059,832.35"
20240313,TH6010001323,德华安顾,德华安顾人寿保险有限公司-万能5,4510,999214,月月盈理财债券,申购,0,"￥1,100,000.00","1,057,997.50"
20240513,TH6010013932,德华安顾,德华安顾人寿保险有限公司-万能6,5468,999214,月月盈理财债券,申购,0,"￥1,100,000.00","1,053,236.31"
20240528,TH6010001323,德华安顾,德华安顾人寿保险有限公司-万能5,4510,999214,月月盈理财债券,申购,0,"￥1,100,000.00","1,051,926.94"
20240613,TH6010001323,德华安顾,德华安顾人寿保险有限公司-万能5,4510,999214,月月盈理财债券,申购,0,"￥1,100,000.00","1,050,721.18"
20240618,TH6010001323,德华安顾,德华安顾人寿保险有限公司-万能5,4510,999214,月月盈理财债券,申购,0,"￥1,100,000.00","1,050,420.17"
20240626,TH6010013932,德华安顾,德华安顾人寿保险有限公司-万能6,5468,999214,月月盈理财债券,申购,0,"￥1,100,000.00","1,049,818.67"
20240705,TH6010013932,德华安顾,德华安顾人寿保险有限公司-万能6,5468,999214,月月盈理财债券,申购,0,"￥1,100,000.00","1,049,017.74"
20240709,TH6010001323,德华安顾,德华安顾人寿保险有限公司-万能5,4510,999214,月月盈理财债券,申购,0,"￥1,100,000.00","1,048,717.70"
20240314,TH0010000809,北京人寿,北京人寿万能型保险3号,2831,999214,月月盈理财债券,申购,0,"￥1,100,000.00","1,057,997.50"
20240705,TH0010000826,北京人寿,北京人寿万能型保险1号,2870,999214,月月盈理财债券,申购,0,"￥1,100,000.00","1,049,017.74"
20240115,TH0010000382,万向信托,万向信托-TOF系列35号（日日盈系列3期集合资金信托计划）,2024,601847,民汇62号,申购,0,"￥1,100,000.00","1,059,424.06"
20240910,TH6010001098,万向信托,万向信托-TOF系列35号（日日盈系列5期集合资金信托计划）,3931,601847,民汇62号,申购,0,"￥1,100,000.00","1,041,370.82"
20240927,TH0010000845,万向信托,万向信托-TOF系列19号（周周盈系列2期集合资金信托计划）,2921,601847,民汇62号,申购,0,"￥1,100,000.00","1,039,992.44"
20240105,TH6010000994,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活13号集合资产管理计划,3711,601847,民汇62号,申购,0,"￥1,100,000.00","1,060,138.78"
20240221,TH6010001124,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享2号集合资产管理计划,4053,601847,民汇62号,申购,0,"￥1,100,000.00","1,056,168.99"
20240328,TH0010000834,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活3号集合资产管理计划,2910,601847,民汇62号,申购,0,"￥1,100,000.00","1,053,236.31"
20240401,TH0010000849,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活4号集合资产管理计划,2950,601847,民汇62号,申购,0,"￥1,100,000.00","1,053,034.65"
20240531,TH6010001122,光大资管,上海光大证券资产管理有限公司代光证资管汇福双周享2号集合资产管理计划,4051,601847,民汇62号,申购,0,"￥1,100,000.00","1,048,417.84"
20240617,TH6010000994,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活13号集合资产管理计划,3711,601847,民汇62号,申购,0,"￥1,100,000.00","1,047,319.81"
20240619,TH0010000834,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活3号集合资产管理计划,2910,601847,民汇62号,申购,0,"￥1,100,000.00","1,047,020.75"
20240730,TH0010000864,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活6号集合资产管理计划,3012,601847,民汇62号,申购,0,"￥1,100,000.00","1,044,039.48"
20240806,TH6010001122,光大资管,上海光大证券资产管理有限公司代光证资管汇福双周享2号集合资产管理计划,4051,601847,民汇62号,申购,0,"￥1,100,000.00","1,043,445.27"
20240919,TH6010001241,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享3号集合资产管理计划,4380,601847,民汇62号,申购,0,"￥1,100,000.00","1,040,681.17"
20240104,TH6010001124,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享2号集合资产管理计划,4053,600629,民汇48号,申购,0,"￥1,100,000.00","1,003,191.97"
20240411,TH6010001122,光大资管,上海光大证券资产管理有限公司代光证资管汇福双周享2号集合资产管理计划,4051,600629,民汇48号,申购,0,"￥1,100,000.00","995,385.03"
20240105,TH0010000843,万向信托,万向信托-TOF系列17号（周周盈系列2期集合资金信托计划）,2919,999220,民汇20号,申购,0,"￥1,100,000.00","922,741.38"
20240112,TH0010000820,万向信托,万向信托-TOF系列35号（日日盈系列4期集合资金信托计划）,2842,999220,民汇20号,申购,0,"￥1,100,000.00","922,277.19"
20240814,TH0010000820,万向信托,万向信托-TOF系列35号（日日盈系列4期集合资金信托计划）,2842,999220,民汇20号,申购,0,"￥1,100,000.00","908,790.48"
20240408,TH6010001787,创金合信,创金合信添添金1号集合资产管理计划,5179,999220,民汇20号,申购,0,"￥1,100,000.00","916,743.06"
20240531,TH6010001098,万向信托,万向信托-TOF系列35号（日日盈系列5期集合资金信托计划）,3931,999261,汇通7号,申购,0,"￥1,100,000.00","957,104.32"
20240730,TH0010000303,万向信托,万向信托-TOF系列35号（日日盈系列2期集合资金信托计划）,1830,999261,汇通7号,申购,0,"￥1,100,000.00","952,875.95"
20240523,TH0010000900,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活10号集合资产管理计划,3233,999261,汇通7号,申购,0,"￥1,100,000.00","957,604.25"
20240529,TH0010000864,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活6号集合资产管理计划,3012,999261,汇通7号,申购,0,"￥1,100,000.00","957,270.91"
20240829,TH6010001241,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享3号集合资产管理计划,4380,999261,汇通7号,申购,0,"￥1,100,000.00","951,063.46"
20240202,TH6010009823,浦银理财,浦银理财半年鑫最短持有期产品,5232,603359,浦银惠享5号,申购,0,"￥1,100,000,000.00","1,098,023,557.60"
20240724,TH0000000145,民生人寿,民生人寿保险股份有限公司-分红固收,14,601847,民汇62号,申购,0,"￥1,100,000,000.00","1,044,436,004.56"
20240823,TH6010027804,光大资管,上海光大证券资产管理有限公司代光证资管兴益1号集合资产管理计划,6216,999220,民汇20号,申购,0,"￥1,091,147.00","900,880.94"
20240102,TH0010000864,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活6号集合资产管理计划,3012,601847,民汇62号,申购,0,"￥1,090,000.00","1,051,007.62"
20240318,TH0010000938,杭工信,杭工信-民惠周开型8号集合资金信托计划,3432,600629,民汇48号,申购,0,"￥1,090,000.00","988,482.81"
20240819,TH0010000876,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活8号集合资产管理计划,3071,999220,民汇20号,申购,0,"￥1,089,000.00","899,479.64"
20240912,TH0010000905,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活11号集合资产管理计划,3290,999220,民汇20号,申购,0,"￥1,082,000.00","892,223.96"
20240403,TH0010000161,杭工信,杭工信-周添利2号集合资金信托计划,1623,999220,民汇20号,申购,0,"￥1,080,000.00","900,150.03"
20240228,TH6010013910,民生通惠,民生通惠民汇71号资产管理产品,5454,999237,周周盈,申购,0,"￥1,078,000,000.00","900,810,562.38"
20240902,TH6010000994,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活13号集合资产管理计划,3711,999237,周周盈,申购,0,"￥1,077,000.00","888,760.52"
20240115,TH0010000732,杭工信,杭工信-民惠周开型2号集合资金信托计划,2557,600629,民汇48号,申购,0,"￥1,060,000.00","966,007.47"
20240426,TH6010001473,浦银理财,浦银理财季季鑫（手机银行专属）2号理财产品,4784,603077,浦银惠享3号,申购,0,"￥1,060,000,000.00","1,044,746,698.21"
20240902,TH0010000864,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活6号集合资产管理计划,3012,999220,民汇20号,申购,0,"￥1,058,000.00","873,081.37"
20240903,TH0010000832,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活2号集合资产管理计划,2894,999220,民汇20号,申购,0,"￥1,056,000.00","871,287.13"
20240826,TH0010000382,万向信托,万向信托-TOF系列35号（日日盈系列3期集合资金信托计划）,2024,999220,民汇20号,申购,0,"￥1,050,000.00","866,908.85"
20240814,TH0010000830,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活1号集合资产管理计划,2892,999220,民汇20号,申购,0,"￥1,050,000.00","867,481.82"
20240815,TH6010021983,光大资管,上海光大证券资产管理有限公司代光证资管汇福金元宝1号集合资产管理计划,5999,999220,民汇20号,申购,0,"￥1,050,000.00","867,410.16"
20240429,TH0000005904,万向信托,万向信托-TOF系列35号（日日盈系列1期集合资金信托计划）,634,999261,汇通7号,申购,0,"￥1,050,000.00","915,750.92"
20240725,TH0010000820,万向信托,万向信托-TOF系列35号（日日盈系列4期集合资金信托计划）,2842,999261,汇通7号,申购,0,"￥1,050,000.00","909,878.68"
20240910,TH0010000900,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活10号集合资产管理计划,3233,999220,民汇20号,申购,0,"￥1,036,000.00","854,432.99"
20240924,TH0010000878,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活9号集合资产管理计划,3091,999220,民汇20号,申购,0,"￥1,035,000.00","852,834.54"
20240829,TH0010000869,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活7号集合资产管理计划,3034,999237,周周盈,申购,0,"￥1,030,000.00","850,045.39"
20240709,TH6010001787,创金合信,创金合信添添金1号集合资产管理计划,5179,999220,民汇20号,申购,0,"￥1,030,000.00","853,002.07"
20240412,TH0010000934,杭工信,杭工信-民惠周开型7号集合资金信托计划,3412,600629,民汇48号,申购,0,"￥1,020,000.00","922,909.88"
20240820,TH0010000832,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活2号集合资产管理计划,2894,999237,周周盈,申购,0,"￥1,011,000.00","834,847.23"
20240910,TH0010000832,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活2号集合资产管理计划,2894,999220,民汇20号,申购,0,"￥1,010,000.00","832,989.69"
20240911,TH0010000869,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活7号集合资产管理计划,3034,999220,民汇20号,申购,0,"￥1,010,000.00","832,921.00"
20240827,TH0010000849,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活4号集合资产管理计划,2950,999220,民汇20号,申购,0,"￥1,008,000.00","832,026.41"
20240902,TH6010001002,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活15号集合资产管理计划,3755,999220,民汇20号,申购,0,"￥1,004,000.00","828,519.56"
20240913,TH6010001187,西南证券,西南证券聚信安享FOF2号集合资产管理计划,4157,999237,周周盈,申购,0,"￥1,000,000.00","824,538.26"
20240123,TH0010000842,万向信托,万向信托-TOF系列16号（周周盈系列2期集合资金信托计划）,2918,999237,周周盈,申购,0,"￥1,000,000.00","838,012.23"
20240207,TH6010001590,万向信托,万向信托-地产559号（诸暨恒大滨江御府A地块项目贷款集合资金信托计划）,4945,999237,周周盈,申购,0,"￥1,000,000.00","836,960.16"
20240207,TH0000004341,万向信托,万向信托-TOF系列17号（周周盈系列1期集合资金信托计划）,471,999237,周周盈,申购,0,"￥1,000,000.00","836,960.16"
20240424,TH0010000843,万向信托,万向信托-TOF系列17号（周周盈系列2期集合资金信托计划）,2919,999237,周周盈,申购,0,"￥1,000,000.00","832,154.45"
20240611,TH0010000382,万向信托,万向信托-TOF系列35号（日日盈系列3期集合资金信托计划）,2024,999237,周周盈,申购,0,"￥1,000,000.00","829,737.80"
20240614,TH0010000303,万向信托,万向信托-TOF系列35号（日日盈系列2期集合资金信托计划）,1830,999237,周周盈,申购,0,"￥1,000,000.00","829,462.51"
20240322,TH6010013993,上银理财,上银理财“价值甄选”系列理财产品（WPJK19M1203）,5530,999237,周周盈,申购,0,"￥1,000,000.00","834,167.50"
20240105,TH6010001122,光大资管,上海光大证券资产管理有限公司代光证资管汇福双周享2号集合资产管理计划,4051,999237,周周盈,申购,0,"￥1,000,000.00","839,207.79"
20240112,TH6010001685,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活14号集合资产管理计划,5059,999237,周周盈,申购,0,"￥1,000,000.00","838,715.09"
20240227,TH6010001685,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活14号集合资产管理计划,5059,999237,周周盈,申购,0,"￥1,000,000.00","835,701.15"
20240314,TH6010001122,光大资管,上海光大证券资产管理有限公司代光证资管汇福双周享2号集合资产管理计划,4051,999237,周周盈,申购,0,"￥1,000,000.00","834,654.87"
20240408,TH0010000878,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活9号集合资产管理计划,3091,999237,周周盈,申购,0,"￥1,000,000.00","833,333.33"
20240718,TH0010000878,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活9号集合资产管理计划,3091,999237,周周盈,申购,0,"￥1,000,000.00","827,540.55"
20240724,TH0010000878,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活9号集合资产管理计划,3091,999237,周周盈,申购,0,"￥1,000,000.00","827,198.28"
20240729,TH6010000994,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活13号集合资产管理计划,3711,999237,周周盈,申购,0,"￥1,000,000.00","827,061.45"
20240820,TH0010000876,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活8号集合资产管理计划,3071,999237,周周盈,申购,0,"￥1,000,000.00","825,763.83"
20240829,TH0010000830,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活1号集合资产管理计划,2892,999237,周周盈,申购,0,"￥1,000,000.00","825,286.79"
20240903,TH0010000864,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活6号集合资产管理计划,3012,999237,周周盈,申购,0,"￥1,000,000.00","825,014.44"
20240904,TH6010001002,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活15号集合资产管理计划,3755,999237,周周盈,申购,0,"￥1,000,000.00","825,014.44"
20240909,TH0010000905,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活11号集合资产管理计划,3290,999237,周周盈,申购,0,"￥1,000,000.00","824,810.29"
20240912,TH0010000905,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活11号集合资产管理计划,3290,999237,周周盈,申购,0,"￥1,000,000.00","824,606.25"
20240912,TH0010000878,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活9号集合资产管理计划,3091,999237,周周盈,申购,0,"￥1,000,000.00","824,606.25"
20240926,TH0010000855,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活5号集合资产管理计划,2971,999237,周周盈,申购,0,"￥1,000,000.00","823,858.96"
20240903,TH0010000208,瑞泰人寿,瑞泰人寿保险有限公司（自有资金）,1707,999237,周周盈,申购,0,"￥1,000,000.00","825,014.44"
20240220,TH0000001393,中韩人寿,中韩人寿保险有限公司-万能险-农业银行托管专户,147,999214,月月盈理财债券,申购,0,"￥1,000,000.00","963,576.80"
20240807,TH0000001405,中韩人寿,中韩人寿保险有限公司,148,999214,月月盈理财债券,申购,0,"￥1,000,000.00","951,384.26"
20240809,TH0000001393,中韩人寿,中韩人寿保险有限公司-万能险-农业银行托管专户,147,999214,月月盈理财债券,申购,0,"￥1,000,000.00","951,293.76"
20240105,TH0010000456,招商信诺,招商信诺人寿保险有限公司-万能,2138,999214,月月盈理财债券,申购,0,"￥1,000,000.00","967,117.99"
20240110,TH0010000926,长江养老,长江盛世如意A款集合型团体养老保障管理产品长江固收增利混合类投资组合,3360,999214,月月盈理财债券,申购,0,"￥1,000,000.00","966,744.01"
20240111,TH0010000926,长江养老,长江盛世如意A款集合型团体养老保障管理产品长江固收增利混合类投资组合,3360,999214,月月盈理财债券,申购,0,"￥1,000,000.00","966,650.56"
20240109,TH6010001673,国民养老,国民国泰民安201三十天滚动持有商业养老金产品A款,5030,999214,月月盈理财债券,申购,0,"￥1,000,000.00","966,837.47"
20240305,TH6010001323,德华安顾,德华安顾人寿保险有限公司-万能5,4510,999214,月月盈理财债券,申购,0,"￥1,000,000.00","962,463.91"
20240308,TH6010001323,德华安顾,德华安顾人寿保险有限公司-万能5,4510,999214,月月盈理财债券,申购,0,"￥1,000,000.00","962,186.09"
20240311,TH6010001323,德华安顾,德华安顾人寿保险有限公司-万能5,4510,999214,月月盈理财债券,申购,0,"￥1,000,000.00","962,186.09"
20240403,TH6010001323,德华安顾,德华安顾人寿保险有限公司-万能5,4510,999214,月月盈理财债券,申购,0,"￥1,000,000.00","960,245.82"
20240422,TH6010001323,德华安顾,德华安顾人寿保险有限公司-万能5,4510,999214,月月盈理财债券,申购,0,"￥1,000,000.00","958,864.70"
20240430,TH6010013932,德华安顾,德华安顾人寿保险有限公司-万能6,5468,999214,月月盈理财债券,申购,0,"￥1,000,000.00","958,313.37"
20240624,TH6010013932,德华安顾,德华安顾人寿保险有限公司-万能6,5468,999214,月月盈理财债券,申购,0,"￥1,000,000.00","954,653.94"
20240722,TH6010001323,德华安顾,德华安顾人寿保险有限公司-万能5,4510,999214,月月盈理财债券,申购,0,"￥1,000,000.00","952,653.14"
20240924,TH6010013932,德华安顾,德华安顾人寿保险有限公司-万能6,5468,999214,月月盈理财债券,申购,0,"￥1,000,000.00","948,406.68"
20240320,TH0010000827,北京人寿,北京人寿万能型保险2号,2871,999214,月月盈理财债券,申购,0,"￥1,000,000.00","961,353.59"
20240614,TH0000005926,北京人寿,北京人寿健康保障委托管理2号,636,999214,月月盈理财债券,申购,0,"￥1,000,000.00","955,201.07"
20240816,TH0000004419,北京人寿,北京人寿-健康保障-兴业银行,478,999214,月月盈理财债券,申购,0,"￥1,000,000.00","950,841.49"
20240125,TH0010000734,信达证券,信达证券华农1号单一资产管理计划,2570,601005,信农,申购,0,"￥1,000,000.00","1,614,726.30"
20240703,TH6010001304,中国中金,中国中金财富证券有限公司,6057,603811,同惠1号,申购,0,"￥1,000,000.00","977,421.56"
20240531,TH0000000280,上海喜岳,上海喜岳投资管理有限公司,35,603296,泰山9号,申购,0,"￥1,000,000.00","833,194.47"
20240723,TH0000000145,民生人寿,民生人寿保险股份有限公司-分红固收,14,601851,日添利货币,申购,0,"￥1,000,000.00","1,000,000.00"
20240509,TH6010001526,浦银理财,浦银理财周周鑫最短持有期3号理财产品,4874,603077,浦银惠享3号,申购,0,"￥1,000,000.00","984,639.62"
20240809,TH0000002990,民生人寿,民生人寿保险股份有限公司-传统险,316,602096,民汇66号,申购,0,"￥1,000,000.00","980,007.84"
20240612,TH6010021986,长城证券,长城证券乐活1号集合资产管理计划,6002,601847,民汇62号,申购,0,"￥1,000,000.00","952,290.26"
20240122,TH0000004374,万向信托,万向信托-TOF系列20号（周周盈系列1期集合资金信托计划）,474,601847,民汇62号,申购,0,"￥1,000,000.00","962,649.21"
20240429,TH0010000303,万向信托,万向信托-TOF系列35号（日日盈系列2期集合资金信托计划）,1830,601847,民汇62号,申购,0,"￥1,000,000.00","955,292.32"
20240429,TH0010000382,万向信托,万向信托-TOF系列35号（日日盈系列3期集合资金信托计划）,2024,601847,民汇62号,申购,0,"￥1,000,000.00","955,292.32"
20240430,TH0010000382,万向信托,万向信托-TOF系列35号（日日盈系列3期集合资金信托计划）,2024,601847,民汇62号,申购,0,"￥1,000,000.00","955,109.84"
20240430,TH6010001098,万向信托,万向信托-TOF系列35号（日日盈系列5期集合资金信托计划）,3931,601847,民汇62号,申购,0,"￥1,000,000.00","955,109.84"
20240520,TH0000005904,万向信托,万向信托-TOF系列35号（日日盈系列1期集合资金信托计划）,634,601847,民汇62号,申购,0,"￥1,000,000.00","953,925.40"
20240530,TH6010001098,万向信托,万向信托-TOF系列35号（日日盈系列5期集合资金信托计划）,3931,601847,民汇62号,申购,0,"￥1,000,000.00","953,197.98"
20240531,TH6010001098,万向信托,万向信托-TOF系列35号（日日盈系列5期集合资金信托计划）,3931,601847,民汇62号,申购,0,"￥1,000,000.00","953,107.13"
20240605,TH0010000303,万向信托,万向信托-TOF系列35号（日日盈系列2期集合资金信托计划）,1830,601847,民汇62号,申购,0,"￥1,000,000.00","952,743.90"
20240611,TH0000005904,万向信托,万向信托-TOF系列35号（日日盈系列1期集合资金信托计划）,634,601847,民汇62号,申购,0,"￥1,000,000.00","952,562.39"
20240701,TH6010001098,万向信托,万向信托-TOF系列35号（日日盈系列5期集合资金信托计划）,3931,601847,民汇62号,申购,0,"￥1,000,000.00","951,112.80"
20240702,TH6010001098,万向信托,万向信托-TOF系列35号（日日盈系列5期集合资金信托计划）,3931,601847,民汇62号,申购,0,"￥1,000,000.00","950,931.91"
20240712,TH0010000382,万向信托,万向信托-TOF系列35号（日日盈系列3期集合资金信托计划）,2024,601847,民汇62号,申购,0,"￥1,000,000.00","950,299.34"
20240717,TH0010000382,万向信托,万向信托-TOF系列35号（日日盈系列3期集合资金信托计划）,2024,601847,民汇62号,申购,0,"￥1,000,000.00","949,938.25"
20240719,TH0010000303,万向信托,万向信托-TOF系列35号（日日盈系列2期集合资金信托计划）,1830,601847,民汇62号,申购,0,"￥1,000,000.00","949,848.02"
20240730,TH0010000303,万向信托,万向信托-TOF系列35号（日日盈系列2期集合资金信托计划）,1830,601847,民汇62号,申购,0,"￥1,000,000.00","949,126.80"
20240808,TH0010000820,万向信托,万向信托-TOF系列35号（日日盈系列4期集合资金信托计划）,2842,601847,民汇62号,申购,0,"￥1,000,000.00","948,496.63"
20240809,TH6010001098,万向信托,万向信托-TOF系列35号（日日盈系列5期集合资金信托计划）,3931,601847,民汇62号,申购,0,"￥1,000,000.00","948,406.68"
20240919,TH6010001098,万向信托,万向信托-TOF系列35号（日日盈系列5期集合资金信托计划）,3931,601847,民汇62号,申购,0,"￥1,000,000.00","946,073.79"
20240628,TH6010001504,申万宏源,申万宏源淳丰鑫享3号集合资产管理计划,4831,601847,民汇62号,申购,0,"￥1,000,000.00","951,203.27"
20240808,TH6010001533,申万宏源,申万宏源粤熹优选4号集合资产管理计划,4881,601847,民汇62号,申购,0,"￥1,000,000.00","948,496.63"
20240606,TH6010014003,上银理财,上银理财“悦享利”系列理财产品（WPHF24M13007期）,5541,601847,民汇62号,申购,0,"￥1,000,000.00","952,743.90"
20240116,TH6010001685,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活14号集合资产管理计划,5059,601847,民汇62号,申购,0,"￥1,000,000.00","962,927.30"
20240221,TH6010013875,光大资管,上海光大证券资产管理有限公司代光证资管佰沣3号FOF集合资产管理计划,5419,601847,民汇62号,申购,0,"￥1,000,000.00","960,153.62"
20240221,TH6010013874,光大资管,上海光大证券资产管理有限公司代光证资管佰沣5号FOF集合资产管理计划,5418,601847,民汇62号,申购,0,"￥1,000,000.00","960,153.62"
20240312,TH0010000849,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活4号集合资产管理计划,2950,601847,民汇62号,申购,0,"￥1,000,000.00","958,680.86"
20240321,TH0010000830,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活1号集合资产管理计划,2892,601847,民汇62号,申购,0,"￥1,000,000.00","957,946.16"
20240325,TH6010001002,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活15号集合资产管理计划,3755,601847,民汇62号,申购,0,"￥1,000,000.00","957,854.41"
20240327,TH0010000832,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活2号集合资产管理计划,2894,601847,民汇62号,申购,0,"￥1,000,000.00","957,579.24"
20240624,TH0010000876,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活8号集合资产管理计划,3071,601847,民汇62号,申购,0,"￥1,000,000.00","951,655.88"
20240704,TH0010000869,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活7号集合资产管理计划,3034,601847,民汇62号,申购,0,"￥1,000,000.00","950,751.09"
20240704,TH0010000855,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活5号集合资产管理计划,2971,601847,民汇62号,申购,0,"￥1,000,000.00","950,751.09"
20240712,TH0010000864,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活6号集合资产管理计划,3012,601847,民汇62号,申购,0,"￥1,000,000.00","950,299.34"
20240723,TH0010000864,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活6号集合资产管理计划,3012,601847,民汇62号,申购,0,"￥1,000,000.00","949,577.44"
20240813,TH6010001124,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享2号集合资产管理计划,4053,601847,民汇62号,申购,0,"￥1,000,000.00","948,316.74"
20240820,TH6010013876,光大资管,上海光大证券资产管理有限公司代光证资管佰沣1号FOF集合资产管理计划,5420,601847,民汇62号,申购,0,"￥1,000,000.00","947,867.30"
20240827,TH6010001122,光大资管,上海光大证券资产管理有限公司代光证资管汇福双周享2号集合资产管理计划,4051,601847,民汇62号,申购,0,"￥1,000,000.00","947,508.05"
20240829,TH6010001241,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享3号集合资产管理计划,4380,601847,民汇62号,申购,0,"￥1,000,000.00","947,418.29"
20240208,TH6010003795,东证期货,东证期货汇享增益FOF集合资产管理计划,5192,601847,民汇62号,申购,0,"￥1,000,000.00","961,076.41"
20240401,TH6010001128,第一创业证券,第一创业基础设施1号集合资产管理计划,4057,601847,民汇62号,申购,0,"￥1,000,000.00","957,304.23"
20240102,TH6010001241,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享3号集合资产管理计划,4380,600629,民汇48号,申购,0,"￥1,000,000.00","912,325.52"
20240116,TH6010001123,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享1号集合资产管理计划,4052,600629,民汇48号,申购,0,"￥1,000,000.00","911,078.72"
20240129,TH6010001124,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享2号集合资产管理计划,4053,600629,民汇48号,申购,0,"￥1,000,000.00","910,332.27"
20240205,TH0010000905,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活11号集合资产管理计划,3290,600629,民汇48号,申购,0,"￥1,000,000.00","909,835.32"
20240205,TH0010000878,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活9号集合资产管理计划,3091,600629,民汇48号,申购,0,"￥1,000,000.00","909,835.32"
